order_id,item_id,product_id,quantity,list_price,discount,extraction_timestamp,data_source,net_revenue_usd,net_revenue_EGP,net_revenue_EUR,net_revenue_GBP,net_revenue_AED,net_revenue_SAR
1305,1,85,1,329.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,263.99,14128.81,227.99,198.48,969.67,990.92
1305,2,9,1,2999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2789.99,149321.0,2409.52,2097.62,10248.05,10472.58
1305,3,11,1,1680.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1596.94,85468.65,1379.17,1200.64,5865.8,5994.31
1305,4,91,2,349.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,664.98,35589.9,574.3,499.96,2442.57,2496.09
1306,1,103,2,551.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1048.78,56130.98,905.76,788.51,3852.33,3936.73
1306,2,81,2,1099.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2045.98,109501.39,1766.97,1538.24,7515.19,7679.84
1306,3,45,1,869.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,695.99,37249.57,601.08,523.27,2556.48,2612.49
1306,4,42,1,2299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1839.99,98476.75,1589.07,1383.37,6758.56,6906.63
1306,5,9,2,2999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,5579.98,298642.0,4819.05,4195.24,20496.1,20945.15
1307,1,96,2,349.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,650.98,34840.62,562.21,489.43,2391.15,2443.53
1307,2,53,2,749.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1199.98,64223.25,1036.34,902.19,4407.71,4504.27
1307,3,69,2,416.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,667.18,35707.65,576.2,501.61,2450.65,2504.34
1308,1,54,1,3199.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,3039.99,162701.06,2625.43,2285.58,11166.34,11410.98
1308,2,69,1,416.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,333.59,17853.82,288.1,250.81,1225.33,1252.17
1308,3,14,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
1308,4,56,1,5499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,4399.99,235488.62,3799.97,3308.08,16161.82,16515.91
1308,5,32,1,469.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,437.09,23393.17,377.48,328.62,1605.5,1640.67
1309,1,65,1,346.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,329.64,17642.42,284.69,247.84,1210.82,1237.34
1309,2,87,2,189.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,303.98,16269.09,262.53,228.54,1116.56,1141.03
1310,1,59,1,2599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2079.99,111321.61,1796.35,1563.81,7640.12,7807.5
1310,2,77,2,799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1279.98,68504.87,1105.43,962.34,4701.56,4804.56
1310,3,11,2,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64
1310,4,54,1,3199.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2559.99,137011.34,2210.89,1924.7,9403.23,9609.24
1311,1,69,1,416.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,375.29,20085.62,324.11,282.16,1378.5,1408.7
1311,2,45,2,869.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1618.18,86605.42,1397.51,1216.61,5943.82,6074.04
1311,3,27,2,999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1799.98,96335.4,1554.52,1353.29,6611.6,6756.45
1311,4,42,1,2299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2069.99,110786.41,1787.71,1556.3,7603.38,7769.97
1312,1,67,2,250.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,476.88,25522.74,411.85,358.54,1751.65,1790.03
1312,2,14,1,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,215.99,11559.84,186.54,162.39,793.36,810.75
1312,3,20,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1313,1,75,1,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.99,25689.19,414.53,360.87,1763.08,1801.7
1313,2,33,1,469.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,375.99,20123.08,324.72,282.68,1381.07,1411.33
1313,3,69,1,416.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,387.8,20755.16,334.92,291.56,1424.45,1455.66
1314,1,52,1,875.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,814.67,43601.35,703.58,612.5,2992.41,3057.97
1314,2,72,2,619.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1177.98,63045.8,1017.34,885.65,4326.9,4421.7
1314,3,94,1,249.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,224.99,12041.52,194.31,169.16,826.42,844.53
1315,1,104,2,481.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,896.5,47980.92,774.25,674.02,3292.98,3365.12
1315,2,41,1,1469.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1396.49,74740.51,1206.05,1049.93,5129.52,5241.9
1315,3,24,1,549.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,494.99,26491.99,427.49,372.15,1818.17,1858.01
1315,4,26,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1315,5,16,2,599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,959.98,51378.38,829.07,721.75,3526.15,3603.4
1316,1,76,2,299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.98,28899.87,466.34,405.98,1983.43,2026.88
1316,2,90,1,209.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,188.99,10114.79,163.22,142.09,694.19,709.4
1317,1,82,1,659.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,593.99,31790.5,512.99,446.58,2181.81,2229.62
1318,1,82,2,659.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1055.98,56516.33,911.98,793.92,3878.77,3963.75
1318,2,62,2,3499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22
1318,3,111,1,470.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,376.79,20165.9,325.41,283.28,1384.01,1414.33
1318,4,92,1,209.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,195.29,10451.97,168.66,146.83,717.33,733.05
1319,1,75,1,599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,557.99,29863.77,481.9,419.52,2049.58,2094.49
1319,2,91,1,349.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,279.99,14985.14,241.81,210.51,1028.45,1050.98
1320,1,104,1,481.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,433.79,23216.55,374.63,326.14,1593.38,1628.28
1320,2,93,1,209.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,199.49,10676.76,172.29,149.98,732.76,748.81
1320,3,99,2,299.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,479.98,25688.66,414.53,360.87,1763.04,1801.66
1321,1,34,1,469.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,422.99,22638.54,365.31,318.02,1553.71,1587.75
1321,2,107,1,416.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,375.29,20085.62,324.11,282.16,1378.5,1408.7
1321,3,11,2,1680.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3025.78,161940.54,2613.16,2274.89,11114.14,11357.64
1322,1,28,2,2499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4749.98,254220.18,4102.23,3571.21,17447.39,17829.64
1322,2,104,2,481.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,915.78,49012.79,790.9,688.52,3363.8,3437.49
1323,1,27,2,999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1859.98,99546.62,1606.34,1398.4,6831.99,6981.67
1323,2,20,1,599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,569.99,30506.01,492.26,428.54,2093.66,2139.53
1323,3,70,1,659.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,626.99,33556.67,541.49,471.39,2303.03,2353.49
1324,1,66,1,250.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,225.89,12089.69,195.09,169.83,829.73,847.91
1324,2,120,2,2499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,3999.98,214079.98,3454.51,3007.33,14692.53,15014.42
1324,3,235,1,899.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,809.99,43350.88,699.53,608.98,2975.21,3040.4
1324,4,3,1,999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,799.99,42815.68,690.9,601.46,2938.48,3002.86
1325,1,139,1,2999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2849.99,152532.21,2461.34,2142.73,10468.44,10697.79
1325,2,257,1,899.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,854.99,45759.29,738.4,642.81,3140.51,3209.31
1325,3,209,1,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2699.99,144504.17,2331.8,2029.95,9917.47,10134.75
1325,4,28,1,2499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2324.99,124434.08,2007.94,1748.01,8540.04,8727.14
1326,1,190,2,2799.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,5207.98,278732.46,4497.78,3915.55,19129.69,19548.8
1326,2,269,2,199.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,371.98,19908.47,321.25,279.67,1366.34,1396.27
1327,1,151,2,1549.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2882.98,154297.85,2489.83,2167.53,10589.62,10821.63
1327,2,235,2,899.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1619.98,86701.76,1399.07,1217.96,5950.43,6080.8
1327,3,48,2,1499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2699.98,144503.64,2331.79,2029.94,9917.43,10134.71
1327,4,180,1,919.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,735.99,39390.38,635.62,553.34,2703.4,2762.63
1328,1,241,1,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,697.49,37329.85,602.37,524.4,2561.99,2618.12
1328,2,129,2,919.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1655.98,88628.49,1430.16,1245.03,6082.66,6215.93
1328,3,228,1,319.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,297.59,15927.1,257.01,223.74,1093.09,1117.04
1328,4,311,1,749.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,674.99,36125.64,582.94,507.48,2479.34,2533.66
1328,5,247,1,599.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.99,28900.41,466.35,405.98,1983.46,2026.92
1329,1,143,1,1099.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1022.99,54750.69,883.49,769.12,3757.6,3839.92
1329,2,107,1,416.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,396.14,21201.52,342.12,297.83,1455.08,1486.96
1329,3,55,1,2699.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2510.99,134388.85,2168.57,1887.86,9223.24,9425.31
1329,4,283,2,319.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,511.98,27401.3,442.16,384.93,1880.58,1921.78
1329,5,13,1,269.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,242.99,13004.89,209.85,182.69,892.54,912.09
1330,1,232,1,479.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,383.99,20551.25,331.63,288.7,1410.45,1441.35
1330,2,243,2,679.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1291.98,69147.11,1115.8,971.36,4745.64,4849.61
1330,3,230,2,429.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,687.98,36820.87,594.16,517.25,2527.05,2582.42
1330,4,102,2,489.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,930.98,49826.29,804.02,699.95,3419.63,3494.55
1330,5,282,1,279.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,251.99,13486.57,217.63,189.46,925.6,945.88
1331,1,253,1,2599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2469.99,132194.51,2133.16,1857.03,9072.64,9271.42
1331,2,290,1,369.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,351.49,18811.84,303.56,264.26,1291.08,1319.36
1331,3,145,2,1799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3239.98,173404.58,2798.15,2435.94,11900.93,12161.67
1331,4,300,1,799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,639.99,34252.43,552.72,481.17,2350.78,2402.28
1332,1,296,1,369.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,295.99,15841.46,255.63,222.54,1087.22,1111.04
1332,2,93,2,209.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,398.98,21353.51,344.57,299.97,1465.51,1497.62
1332,3,179,2,919.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1711.18,91582.8,1477.83,1286.53,6285.42,6423.13
1332,4,298,1,279.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,251.99,13486.57,217.63,189.46,925.6,945.88
1333,1,205,2,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36
1333,2,304,2,679.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1223.98,65507.73,1057.07,920.23,4495.86,4594.36
1333,3,99,2,299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,539.98,28899.87,466.34,405.98,1983.43,2026.88
1333,4,12,1,549.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,522.49,27963.8,451.24,392.83,1919.18,1961.23
1333,5,78,1,647.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,583.19,31212.48,503.66,438.46,2142.14,2189.08
1334,1,203,2,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,9499.98,508441.43,8204.49,7142.44,34894.85,35659.36
1334,2,160,2,4499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,8369.98,447963.53,7228.58,6292.86,30744.19,31417.77
1334,3,84,2,109.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,197.98,10595.94,170.98,148.85,727.21,743.14
1334,4,13,1,269.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,256.49,13727.41,221.51,192.84,942.13,962.77
1334,5,42,1,2299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2184.99,116941.24,1887.03,1642.76,8025.8,8201.63
1335,1,138,2,2249.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4274.98,228798.05,3692.01,3214.09,15702.64,16046.67
1336,1,29,2,999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72
1336,2,157,1,6499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,6174.99,330487.09,5332.92,4642.59,22681.66,23178.6
1336,3,21,2,269.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,502.18,26876.81,433.7,377.56,1844.58,1885.0
1336,4,207,1,3999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,3599.99,192672.41,3109.07,2706.61,13223.3,13513.01
1336,5,185,1,2799.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2519.99,134870.53,2176.34,1894.62,9256.3,9459.1
1337,1,153,1,4999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,4499.99,240840.65,3886.34,3383.26,16529.14,16891.27
1338,1,169,2,6499.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,12089.98,647058.91,10441.29,9089.69,44408.31,45381.25
1339,1,175,1,3199.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2975.99,159275.77,2570.16,2237.46,10931.26,11170.75
1340,1,253,1,2599.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2079.99,111321.61,1796.35,1563.81,7640.12,7807.5
1340,2,92,2,209.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,335.98,17981.74,290.16,252.6,1234.1,1261.14
1340,3,237,2,849.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1614.98,86434.15,1394.75,1214.2,5932.06,6062.03
1341,1,215,2,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23
1341,2,56,2,5499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,8799.98,470977.24,7599.94,6616.15,32323.65,33031.82
1341,3,234,2,899.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1709.98,91518.58,1476.79,1285.63,6281.01,6418.62
1341,4,66,2,250.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,476.88,25522.74,411.85,358.54,1751.65,1790.03
1342,1,60,1,1559.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1481.99,79316.49,1279.89,1114.21,5443.57,5562.83
1342,2,270,1,209.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,199.49,10676.76,172.29,149.98,732.76,748.81
1343,1,244,1,559.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,531.99,28472.24,459.44,399.97,1954.08,1996.89
1343,2,99,1,299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,284.99,15252.74,246.13,214.27,1046.81,1069.75
1343,3,184,2,3499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,5599.98,299712.4,4836.32,4210.27,20569.57,21020.22
1343,4,65,2,346.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,555.18,29713.38,479.47,417.4,2039.26,2083.94
1343,5,206,1,3299.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,2969.99,158954.65,2564.98,2232.95,10909.22,11148.23
1344,1,77,2,799.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1487.98,79637.08,1285.07,1118.72,5465.57,5585.32
1344,2,103,2,551.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,883.18,47268.03,762.74,664.01,3244.05,3315.13
1344,3,3,1,999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,929.99,49773.31,803.17,699.2,3415.99,3490.83
1344,4,61,1,4999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,4649.99,248868.69,4015.88,3496.03,17080.11,17454.32
1345,1,40,2,4999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,7999.98,428161.03,6909.04,6014.68,29385.13,30028.92
1345,2,172,2,3199.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,6079.98,325402.13,5250.87,4571.15,22332.68,22821.96
1345,3,164,2,1549.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98
1345,4,2,2,749.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1199.98,64223.25,1036.34,902.19,4407.71,4504.27
1346,1,134,2,1499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2849.98,152531.68,2461.33,2142.72,10468.4,10697.76
1346,2,150,1,4499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4274.99,228798.59,3692.02,3214.1,15702.68,16046.71
1346,3,18,2,449.0,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,853.1,45658.14,736.76,641.39,3133.56,3202.22
1346,4,249,1,749.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,674.99,36125.64,582.94,507.48,2479.34,2533.66
1346,5,263,2,89.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,143.98,7705.85,124.35,108.25,528.86,540.45
1347,1,43,2,5299.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,9857.98,527601.68,8513.67,7411.59,36209.84,37003.16
1347,2,53,1,749.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,712.49,38132.65,615.33,535.68,2617.08,2674.42
1348,1,203,1,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4749.99,254220.71,4102.24,3571.22,17447.43,17829.68
1348,2,148,1,5499.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,5224.99,279642.84,4512.47,3928.34,19192.17,19612.65
1348,3,58,2,4999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,8999.98,481681.3,7772.67,6766.52,33058.28,33782.55
1348,4,147,1,1799.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1673.99,89592.39,1445.71,1258.57,6148.82,6283.53
1349,1,138,2,2249.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4274.98,228798.05,3692.01,3214.09,15702.64,16046.67
1349,2,205,2,4999.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,9299.98,497737.38,8031.76,6992.07,34160.22,34908.64
1349,3,168,2,1549.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2478.4,132644.62,2140.43,1863.35,9103.53,9302.98
1349,4,184,1,3499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2799.99,149856.2,2418.16,2105.14,10284.78,10510.11
1350,1,305,1,749.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,674.99,36125.64,582.94,507.48,2479.34,2533.66
1350,2,250,1,2599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2417.99,129411.46,2088.25,1817.93,8881.64,9076.23
1350,3,253,1,2599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2417.99,129411.46,2088.25,1817.93,8881.64,9076.23
1350,4,159,1,2299.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2184.99,116941.24,1887.03,1642.76,8025.8,8201.63
1350,5,13,2,269.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,431.98,23119.68,373.07,324.78,1586.73,1621.49
1351,1,297,2,279.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,447.98,23976.01,386.89,336.81,1645.5,1681.55
1351,2,133,1,1499.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1349.99,72251.82,1165.89,1014.97,4958.72,5067.36
1352,1,136,1,1799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1439.99,77068.64,1243.62,1082.64,5289.3,5405.18
1352,2,52,2,875.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,1576.78,84389.68,1361.76,1185.48,5791.75,5918.64
1352,3,282,2,279.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,503.98,26973.14,435.25,378.91,1851.19,1891.75
1352,4,86,2,149.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,239.98,12843.79,207.25,180.43,881.48,900.79
1352,5,100,1,489.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,465.49,24913.15,402.01,349.97,1709.81,1747.27
1353,1,107,2,416.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,792.28,42403.03,684.24,595.67,2910.16,2973.92
1353,2,233,1,639.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,595.19,31854.73,514.03,447.49,2186.22,2234.12
1353,3,300,1,799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,639.99,34252.43,552.72,481.17,2350.78,2402.28
1353,4,86,2,149.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,284.98,15252.2,246.12,214.26,1046.77,1069.71
1354,1,166,2,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23
1355,1,297,1,279.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,251.99,13486.57,217.63,189.46,925.6,945.88
1355,2,253,1,2599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,2417.99,129411.46,2088.25,1817.93,8881.64,9076.23
1355,3,149,1,7499.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,5999.99,321121.04,5181.78,4511.01,22038.86,22521.71
1355,4,313,2,449.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,809.98,43350.34,699.52,608.97,2975.18,3040.36
1356,1,192,1,2599.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,2469.99,132194.51,2133.16,1857.03,9072.64,9271.42
1356,2,199,2,2999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,5399.98,289008.35,4663.6,4059.9,19834.94,20269.5
1356,3,276,2,319.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,575.98,30826.6,497.43,433.04,2115.66,2162.01
1357,1,145,2,1799.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2879.98,154137.29,2487.24,2165.28,10578.6,10810.36
1357,2,60,1,1559.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1247.99,66792.75,1077.8,938.29,4584.05,4684.49
1357,3,130,1,919.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,735.99,39390.38,635.62,553.34,2703.4,2762.63
1358,1,257,2,899.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1439.98,77068.11,1243.61,1082.63,5289.26,5405.14
1359,1,282,1,279.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,265.99,14235.85,229.72,199.98,977.02,998.43
1359,2,82,1,659.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,626.99,33556.67,541.49,471.39,2303.03,2353.49
1360,1,31,1,1632.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,1551.34,83028.12,1339.79,1166.35,5698.3,5823.15
1361,1,307,2,749.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,1394.98,74659.7,1204.75,1048.8,5123.97,5236.23
1361,2,153,1,4999.99,0.05,2026-04-01 01:59:18.974759,PostgreSQl Server,4749.99,254220.71,4102.24,3571.22,17447.43,17829.68
1361,3,163,2,1349.0,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,2158.4,115518.14,1864.06,1622.76,7928.13,8101.82
1362,1,27,2,999.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,1599.98,85631.35,1381.79,1202.92,5876.97,6005.72
1362,2,204,2,3599.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,6695.98,358370.61,5782.86,5034.29,24595.34,25134.2
1362,3,4,2,2899.99,0.2,2026-04-01 01:59:18.974759,PostgreSQl Server,4639.98,248332.95,4007.24,3488.51,17043.34,17416.74
1363,1,66,2,250.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,451.78,24179.38,390.17,339.66,1659.46,1695.81
1364,1,78,1,647.99,0.07,2026-04-01 01:59:18.974759,PostgreSQl Server,602.63,32252.92,520.45,453.08,2213.55,2262.05
1364,2,155,2,11999.99,0.1,2026-04-01 01:59:18.974759,PostgreSQl Server,21599.98,1156036.61,18654.43,16239.66,79339.97,81078.22
