order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extraction_timestamp,data_source,order_status_name,latency_days,is_late_delivery,delivery_status,store_state,store_name,customer_state,is_local_customer,locality
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1157,24,4,2017-10-01,2017-10-03,2017-10-04,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1158,889,4,2017-10-01,2017-10-03,2017-10-02,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1159,1221,4,2017-10-01,2017-10-02,2017-10-03,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1160,1262,4,2017-10-01,2017-10-02,2017-10-04,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1161,41,4,2017-10-01,2017-10-04,2017-10-02,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1162,888,4,2017-10-01,2017-10-03,2017-10-03,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1163,934,4,2017-10-01,2017-10-02,2017-10-02,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1164,1067,4,2017-10-01,2017-10-02,2017-10-03,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1165,652,4,2017-10-02,2017-10-03,2017-10-05,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1166,286,4,2017-10-03,2017-10-04,2017-10-04,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1167,900,4,2017-10-04,2017-10-07,2017-10-06,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1168,1031,4,2017-10-04,2017-10-05,2017-10-06,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1169,1421,4,2017-10-04,2017-10-06,2017-10-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1170,534,4,2017-10-05,2017-10-07,2017-10-06,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1171,826,4,2017-10-05,2017-10-06,2017-10-08,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1172,1339,4,2017-10-07,2017-10-10,2017-10-09,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1173,548,4,2017-10-08,2017-10-10,2017-10-09,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1175,292,4,2017-10-09,2017-10-11,2017-10-12,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1176,1111,4,2017-10-10,2017-10-13,2017-10-11,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,TX,Rowlett Bikes,TX,1,Local
1178,771,4,2017-10-12,2017-10-15,2017-10-13,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,TX,Rowlett Bikes,TX,1,Local
1180,1065,4,2017-10-13,2017-10-16,2017-10-16,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1181,1022,4,2017-10-13,2017-10-16,2017-10-15,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1182,1422,4,2017-10-13,2017-10-14,2017-10-16,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1184,369,4,2017-10-14,2017-10-15,2017-10-16,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1186,1120,4,2017-10-14,2017-10-16,2017-10-15,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1187,486,4,2017-10-15,2017-10-18,2017-10-16,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1188,647,4,2017-10-15,2017-10-18,2017-10-17,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1189,1090,4,2017-10-15,2017-10-17,2017-10-18,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1190,34,4,2017-10-16,2017-10-19,2017-10-17,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1191,186,4,2017-10-17,2017-10-18,2017-10-18,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1192,1114,4,2017-10-17,2017-10-19,2017-10-18,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1193,1412,4,2017-10-17,2017-10-19,2017-10-19,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1194,192,4,2017-10-19,2017-10-22,2017-10-22,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1195,229,4,2017-10-19,2017-10-21,2017-10-21,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1196,508,4,2017-10-19,2017-10-21,2017-10-20,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1198,1289,4,2017-10-22,2017-10-24,2017-10-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1199,318,4,2017-10-23,2017-10-24,2017-10-26,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1200,48,4,2017-10-23,2017-10-25,2017-10-26,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1202,593,4,2017-10-24,2017-10-25,2017-10-25,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1204,1277,4,2017-10-25,2017-10-28,2017-10-28,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1205,1091,4,2017-10-26,2017-10-28,2017-10-28,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1206,222,4,2017-10-26,2017-10-29,2017-10-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1207,1002,4,2017-10-26,2017-10-28,2017-10-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1208,1226,4,2017-10-26,2017-10-28,2017-10-27,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1209,1342,4,2017-10-26,2017-10-27,2017-10-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,TX,Rowlett Bikes,TX,1,Local
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1213,669,4,2017-10-27,2017-10-29,2017-10-29,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1214,783,4,2017-10-28,2017-10-29,2017-10-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1215,807,4,2017-10-28,2017-10-31,2017-10-30,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1218,1017,4,2017-10-30,2017-11-01,2017-10-31,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1219,840,4,2017-10-30,2017-11-02,2017-11-02,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1220,803,4,2017-10-31,2017-11-03,2017-11-03,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1221,1290,4,2017-10-31,2017-11-02,2017-11-01,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1222,482,4,2017-11-01,2017-11-04,2017-11-03,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1223,1207,4,2017-11-02,2017-11-03,2017-11-03,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1224,544,4,2017-11-03,2017-11-04,2017-11-04,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1226,226,4,2017-11-04,2017-11-07,2017-11-06,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1227,702,4,2017-11-04,2017-11-07,2017-11-06,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1228,1041,4,2017-11-04,2017-11-06,2017-11-06,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1229,89,4,2017-11-05,2017-11-08,2017-11-06,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1231,1180,4,2017-11-05,2017-11-07,2017-11-06,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1233,462,4,2017-11-06,2017-11-07,2017-11-08,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1235,210,4,2017-11-07,2017-11-08,2017-11-09,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1238,998,4,2017-11-09,2017-11-10,2017-11-11,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1240,903,4,2017-11-10,2017-11-11,2017-11-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1241,1170,4,2017-11-10,2017-11-12,2017-11-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1242,303,4,2017-11-11,2017-11-12,2017-11-12,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1243,346,4,2017-11-11,2017-11-13,2017-11-14,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1244,333,4,2017-11-12,2017-11-14,2017-11-13,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1245,1166,4,2017-11-13,2017-11-16,2017-11-14,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1246,1329,4,2017-11-13,2017-11-16,2017-11-16,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1247,426,4,2017-11-16,2017-11-18,2017-11-17,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1249,545,4,2017-11-17,2017-11-18,2017-11-20,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1251,289,4,2017-11-17,2017-11-19,2017-11-19,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1252,110,4,2017-11-18,2017-11-20,2017-11-21,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1254,1098,4,2017-11-18,2017-11-19,2017-11-19,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1255,375,4,2017-11-19,2017-11-20,2017-11-21,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1256,458,4,2017-11-19,2017-11-20,2017-11-22,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1257,1136,4,2017-11-19,2017-11-22,2017-11-20,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1258,1099,4,2017-11-20,2017-11-21,2017-11-22,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1260,1117,4,2017-11-22,2017-11-23,2017-11-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1261,435,4,2017-11-23,2017-11-25,2017-11-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1262,509,4,2017-11-23,2017-11-26,2017-11-26,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1264,113,4,2017-11-24,2017-11-27,2017-11-25,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1265,950,4,2017-11-24,2017-11-27,2017-11-27,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1266,387,4,2017-11-25,2017-11-28,2017-11-27,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1267,467,4,2017-11-25,2017-11-26,2017-11-26,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1269,1236,4,2017-11-26,2017-11-29,2017-11-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1270,1388,4,2017-11-26,2017-11-29,2017-11-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1272,935,4,2017-11-27,2017-11-29,2017-11-30,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1273,1268,4,2017-11-27,2017-11-29,2017-11-29,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1274,1364,4,2017-11-28,2017-11-29,2017-12-01,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1275,165,4,2017-11-29,2017-12-01,2017-11-30,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1277,227,4,2017-12-01,2017-12-04,2017-12-02,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1278,980,4,2017-12-01,2017-12-02,2017-12-04,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1279,1014,4,2017-12-01,2017-12-04,2017-12-03,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1280,123,4,2017-12-01,2017-12-03,2017-12-03,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1281,1060,4,2017-12-02,2017-12-05,2017-12-05,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1282,320,4,2017-12-03,2017-12-05,2017-12-05,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1283,85,4,2017-12-04,2017-12-07,2017-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1284,128,4,2017-12-04,2017-12-06,2017-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1285,262,4,2017-12-04,2017-12-07,2017-12-07,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,NY,Baldwin Bikes,NY,1,Local
1286,1033,4,2017-12-04,2017-12-07,2017-12-06,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1287,279,4,2017-12-07,2017-12-10,2017-12-09,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1288,778,4,2017-12-07,2017-12-10,2017-12-09,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1289,1292,4,2017-12-08,2017-12-11,2017-12-10,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1290,967,4,2017-12-08,2017-12-10,2017-12-10,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1291,1284,4,2017-12-09,2017-12-11,2017-12-12,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1292,285,4,2017-12-10,2017-12-13,2017-12-11,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1293,1401,4,2017-12-10,2017-12-12,2017-12-11,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1294,947,4,2017-12-11,2017-12-13,2017-12-14,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1295,37,4,2017-12-11,2017-12-12,2017-12-14,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1297,108,4,2017-12-14,2017-12-17,2017-12-16,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,TX,Rowlett Bikes,TX,1,Local
1299,1216,4,2017-12-15,2017-12-18,2017-12-16,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1300,824,4,2017-12-15,2017-12-17,2017-12-17,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1301,1088,4,2017-12-16,2017-12-19,2017-12-19,1,3,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,0,On Time,CA,Santa Cruz Bikes,CA,1,Local
1302,322,4,2017-12-16,2017-12-18,2017-12-19,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,NY,Baldwin Bikes,NY,1,Local
1303,878,4,2017-12-16,2017-12-19,2017-12-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1304,1409,4,2017-12-16,2017-12-17,2017-12-17,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1305,257,4,2017-12-17,2017-12-19,2017-12-18,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,1,0,On Time,NY,Baldwin Bikes,NY,1,Local
1306,28,4,2017-12-20,2017-12-21,2017-12-22,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,1,Late,NY,Baldwin Bikes,NY,1,Local
1307,1384,4,2017-12-22,2017-12-23,2017-12-25,1,2,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,3,1,Late,CA,Santa Cruz Bikes,CA,1,Local
1308,713,4,2017-12-22,2017-12-24,2017-12-24,2,7,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
1309,821,4,2017-12-22,2017-12-25,2017-12-24,2,6,2026-04-01 01:59:19.049783,PostgreSQl Server,Completed,2,0,On Time,NY,Baldwin Bikes,NY,1,Local
