,store_name,city,state,product_name,brand_name,category_name,model_year,list_price,quantity,extraction_timestamp,data_source
476,Baldwin Bikes,Baldwin,NY,Trek Domane ALR 5 Disc - 2018,Trek,Road Bikes,2018,1799.99,23,2026-04-01 21:38:58.421075,DataLake
477,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 6 - 2018,Trek,Road Bikes,2018,4999.99,3,2026-04-01 21:38:58.421075,DataLake
478,Baldwin Bikes,Baldwin,NY,Trek Domane ALR 5 Gravel - 2018,Trek,Road Bikes,2018,1799.99,13,2026-04-01 21:38:58.421075,DataLake
479,Baldwin Bikes,Baldwin,NY,Trek Domane SL 8 Disc - 2018,Trek,Road Bikes,2018,5499.99,27,2026-04-01 21:38:58.421075,DataLake
480,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 8 Disc - 2018,Trek,Road Bikes,2018,7499.99,22,2026-04-01 21:38:58.421075,DataLake
481,Baldwin Bikes,Baldwin,NY,Trek Emonda SL 7 - 2018,Trek,Road Bikes,2018,4499.99,7,2026-04-01 21:38:58.421075,DataLake
482,Baldwin Bikes,Baldwin,NY,Trek Domane ALR 4 Disc Women's - 2018,Trek,Road Bikes,2018,1549.99,2,2026-04-01 21:38:58.421075,DataLake
483,Baldwin Bikes,Baldwin,NY,Trek Domane SL 5 Disc Women's - 2018,Trek,Road Bikes,2018,2499.99,21,2026-04-01 21:38:58.421075,DataLake
484,Baldwin Bikes,Baldwin,NY,Trek Domane SL 7 Women's - 2018,Trek,Road Bikes,2018,4999.99,21,2026-04-01 21:38:58.421075,DataLake
485,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 6 Disc Women's - 2018,Trek,Road Bikes,2018,5499.99,9,2026-04-01 21:38:58.421075,DataLake
486,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 9 Disc - 2018,Trek,Road Bikes,2018,11999.99,21,2026-04-01 21:38:58.421075,DataLake
487,Baldwin Bikes,Baldwin,NY,Trek Domane SL Frameset - 2018,Trek,Road Bikes,2018,6499.99,8,2026-04-01 21:38:58.421075,DataLake
488,Baldwin Bikes,Baldwin,NY,Trek Domane SL Frameset Women's - 2018,Trek,Road Bikes,2018,6499.99,28,2026-04-01 21:38:58.421075,DataLake
489,Baldwin Bikes,Baldwin,NY,Trek CrossRip 1 - 2018,Trek,Road Bikes,2018,959.99,0,2026-04-01 21:38:58.421075,DataLake
490,Baldwin Bikes,Baldwin,NY,Trek Emonda ALR 6 - 2018,Trek,Road Bikes,2018,2299.99,30,2026-04-01 21:38:58.421075,DataLake
491,Baldwin Bikes,Baldwin,NY,Trek Emonda SLR 6 - 2018,Trek,Road Bikes,2018,4499.99,4,2026-04-01 21:38:58.421075,DataLake
492,Baldwin Bikes,Baldwin,NY,Surly ECR - 2018,Surly,Road Bikes,2018,1899.0,9,2026-04-01 21:38:58.421075,DataLake
493,Baldwin Bikes,Baldwin,NY,Trek Emonda SL 6 Disc - 2018,Trek,Road Bikes,2018,2999.99,18,2026-04-01 21:38:58.421075,DataLake
494,Baldwin Bikes,Baldwin,NY,Surly Pack Rat - 2018,Surly,Road Bikes,2018,1349.0,30,2026-04-01 21:38:58.421075,DataLake
495,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2018,Surly,Road Bikes,2018,1549.0,9,2026-04-01 21:38:58.421075,DataLake
496,Baldwin Bikes,Baldwin,NY,Trek 1120 - 2018,Trek,Road Bikes,2018,2499.99,6,2026-04-01 21:38:58.421075,DataLake
497,Baldwin Bikes,Baldwin,NY,Trek Domane AL 2 Women's - 2018,Trek,Road Bikes,2018,749.99,27,2026-04-01 21:38:58.421075,DataLake
498,Baldwin Bikes,Baldwin,NY,Surly ECR Frameset - 2018,Surly,Road Bikes,2018,749.99,1,2026-04-01 21:38:58.421075,DataLake
499,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2018,Surly,Road Bikes,2018,1549.0,29,2026-04-01 21:38:58.421075,DataLake
500,Baldwin Bikes,Baldwin,NY,Trek Emonda SLR 8 - 2018,Trek,Road Bikes,2018,6499.99,1,2026-04-01 21:38:58.421075,DataLake
501,Baldwin Bikes,Baldwin,NY,Trek CrossRip 2 - 2018,Trek,Road Bikes,2018,1299.99,2,2026-04-01 21:38:58.421075,DataLake
502,Baldwin Bikes,Baldwin,NY,Trek Domane SL 6 - 2018,Trek,Road Bikes,2018,3199.99,28,2026-04-01 21:38:58.421075,DataLake
503,Baldwin Bikes,Baldwin,NY,Trek Domane ALR Disc Frameset - 2018,Trek,Road Bikes,2018,3199.99,16,2026-04-01 21:38:58.421075,DataLake
504,Baldwin Bikes,Baldwin,NY,Trek Domane ALR Frameset - 2018,Trek,Road Bikes,2018,3199.99,17,2026-04-01 21:38:58.421075,DataLake
505,Baldwin Bikes,Baldwin,NY,Trek Domane SLR Disc Frameset - 2018,Trek,Road Bikes,2018,3199.99,8,2026-04-01 21:38:58.421075,DataLake
506,Baldwin Bikes,Baldwin,NY,Trek Domane SLR Frameset - 2018,Trek,Road Bikes,2018,3199.99,0,2026-04-01 21:38:58.421075,DataLake
507,Baldwin Bikes,Baldwin,NY,Trek Madone 9 Frameset - 2018,Trek,Road Bikes,2018,3199.99,26,2026-04-01 21:38:58.421075,DataLake
508,Baldwin Bikes,Baldwin,NY,Trek Domane SLR 6 Disc - 2018,Trek,Road Bikes,2018,5499.99,9,2026-04-01 21:38:58.421075,DataLake
509,Baldwin Bikes,Baldwin,NY,Trek Domane AL 2 - 2018,Trek,Road Bikes,2018,749.99,1,2026-04-01 21:38:58.421075,DataLake
510,Baldwin Bikes,Baldwin,NY,Trek Domane AL 3 - 2018,Trek,Road Bikes,2018,919.99,16,2026-04-01 21:38:58.421075,DataLake
511,Baldwin Bikes,Baldwin,NY,Trek Domane AL 3 Women's - 2018,Trek,Road Bikes,2018,919.99,3,2026-04-01 21:38:58.421075,DataLake
512,Baldwin Bikes,Baldwin,NY,Trek Domane SL 5 - 2018,Trek,Road Bikes,2018,2199.99,29,2026-04-01 21:38:58.421075,DataLake
513,Baldwin Bikes,Baldwin,NY,Trek Domane SL 5 Disc - 2018,Trek,Road Bikes,2018,2499.99,21,2026-04-01 21:38:58.421075,DataLake
514,Baldwin Bikes,Baldwin,NY,Trek Domane SL 5 Women's - 2018,Trek,Road Bikes,2018,2199.99,26,2026-04-01 21:38:58.421075,DataLake
515,Baldwin Bikes,Baldwin,NY,Trek Domane SL 6 Disc - 2018,Trek,Road Bikes,2018,3499.99,0,2026-04-01 21:38:58.421075,DataLake
516,Baldwin Bikes,Baldwin,NY,Trek Conduit+ - 2018,Trek,Electric Bikes,2018,2799.99,4,2026-04-01 21:38:58.421075,DataLake
517,Baldwin Bikes,Baldwin,NY,Trek CrossRip+ - 2018,Trek,Electric Bikes,2018,4499.99,16,2026-04-01 21:38:58.421075,DataLake
518,Baldwin Bikes,Baldwin,NY,Trek Neko+ - 2018,Trek,Electric Bikes,2018,2799.99,10,2026-04-01 21:38:58.421075,DataLake
519,Baldwin Bikes,Baldwin,NY,Trek XM700+ Lowstep - 2018,Trek,Electric Bikes,2018,3499.99,27,2026-04-01 21:38:58.421075,DataLake
520,Baldwin Bikes,Baldwin,NY,Trek XM700+ Lowstep - 2018,Trek,Electric Bikes,2018,3499.99,27,2026-04-01 21:38:58.421075,DataLake
521,Baldwin Bikes,Baldwin,NY,Trek Lift+ Lowstep - 2018,Trek,Electric Bikes,2018,2799.99,13,2026-04-01 21:38:58.421075,DataLake
522,Baldwin Bikes,Baldwin,NY,Trek Lift+ Lowstep - 2018,Trek,Electric Bikes,2018,2799.99,13,2026-04-01 21:38:58.421075,DataLake
523,Baldwin Bikes,Baldwin,NY,Trek Dual Sport+ - 2018,Trek,Electric Bikes,2018,2799.99,18,2026-04-01 21:38:58.421075,DataLake
524,Baldwin Bikes,Baldwin,NY,Trek Dual Sport+ - 2018,Trek,Electric Bikes,2018,2799.99,18,2026-04-01 21:38:58.421075,DataLake
525,Baldwin Bikes,Baldwin,NY,Electra Loft Go! 8i - 2018,Electra,Electric Bikes,2018,2799.99,15,2026-04-01 21:38:58.421075,DataLake
526,Baldwin Bikes,Baldwin,NY,Electra Townie Go! 8i - 2017/2018,Electra,Electric Bikes,2018,2599.99,0,2026-04-01 21:38:58.421075,DataLake
527,Baldwin Bikes,Baldwin,NY,Trek Lift+ - 2018,Trek,Electric Bikes,2018,2799.99,21,2026-04-01 21:38:58.421075,DataLake
528,Baldwin Bikes,Baldwin,NY,Trek XM700+ - 2018,Trek,Electric Bikes,2018,3499.99,15,2026-04-01 21:38:58.421075,DataLake
529,Baldwin Bikes,Baldwin,NY,Electra Townie Go! 8i Ladies' - 2018,Electra,Electric Bikes,2018,2599.99,19,2026-04-01 21:38:58.421075,DataLake
530,Baldwin Bikes,Baldwin,NY,Trek Verve+ - 2018,Trek,Electric Bikes,2018,2299.99,28,2026-04-01 21:38:58.421075,DataLake
531,Baldwin Bikes,Baldwin,NY,Trek Verve+ Lowstep - 2018,Trek,Electric Bikes,2018,2299.99,10,2026-04-01 21:38:58.421075,DataLake
532,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! - 2018,Electra,Electric Bikes,2018,2999.99,0,2026-04-01 21:38:58.421075,DataLake
533,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! Ladies' - 2018,Electra,Electric Bikes,2018,2999.99,13,2026-04-01 21:38:58.421075,DataLake
534,Baldwin Bikes,Baldwin,NY,Trek Powerfly 5 - 2018,Trek,Electric Bikes,2018,3499.99,11,2026-04-01 21:38:58.421075,DataLake
535,Baldwin Bikes,Baldwin,NY,Trek Powerfly 5 FS - 2018,Trek,Electric Bikes,2018,4499.99,24,2026-04-01 21:38:58.421075,DataLake
536,Baldwin Bikes,Baldwin,NY,Trek Powerfly 5 Women's - 2018,Trek,Electric Bikes,2018,3499.99,1,2026-04-01 21:38:58.421075,DataLake
537,Baldwin Bikes,Baldwin,NY,Trek Powerfly 7 FS - 2018,Trek,Electric Bikes,2018,4999.99,7,2026-04-01 21:38:58.421075,DataLake
538,Baldwin Bikes,Baldwin,NY,Trek Super Commuter+ 7 - 2018,Trek,Electric Bikes,2018,3599.99,25,2026-04-01 21:38:58.421075,DataLake
539,Baldwin Bikes,Baldwin,NY,Trek Super Commuter+ 8S - 2018,Trek,Electric Bikes,2018,4999.99,13,2026-04-01 21:38:58.421075,DataLake
540,Baldwin Bikes,Baldwin,NY,Trek Boone 5 Disc - 2018,Trek,Cyclocross Bicycles,2018,3299.99,9,2026-04-01 21:38:58.421075,DataLake
541,Baldwin Bikes,Baldwin,NY,Trek Boone 7 Disc - 2018,Trek,Cyclocross Bicycles,2018,3999.99,8,2026-04-01 21:38:58.421075,DataLake
542,Baldwin Bikes,Baldwin,NY,Trek Crockett 5 Disc - 2018,Trek,Cyclocross Bicycles,2018,1799.99,12,2026-04-01 21:38:58.421075,DataLake
543,Baldwin Bikes,Baldwin,NY,Trek Crockett 7 Disc - 2018,Trek,Cyclocross Bicycles,2018,2999.99,11,2026-04-01 21:38:58.421075,DataLake
544,Baldwin Bikes,Baldwin,NY,Surly Straggler - 2018,Surly,Cyclocross Bicycles,2018,1549.0,10,2026-04-01 21:38:58.421075,DataLake
545,Baldwin Bikes,Baldwin,NY,Surly Straggler 650b - 2018,Surly,Cyclocross Bicycles,2018,1549.0,4,2026-04-01 21:38:58.421075,DataLake
546,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2018,Electra,Cruisers Bicycles,2018,559.99,22,2026-04-01 21:38:58.421075,DataLake
547,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 - 2016/2017/2018,Electra,Cruisers Bicycles,2018,269.99,10,2026-04-01 21:38:58.421075,DataLake
548,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 3i - 2018,Electra,Cruisers Bicycles,2018,899.99,7,2026-04-01 21:38:58.421075,DataLake
549,Baldwin Bikes,Baldwin,NY,Electra Queen of Hearts 3i - 2018,Electra,Cruisers Bicycles,2018,749.99,11,2026-04-01 21:38:58.421075,DataLake
550,Baldwin Bikes,Baldwin,NY,Electra Super Moto 8i - 2018,Electra,Cruisers Bicycles,2018,899.99,19,2026-04-01 21:38:58.421075,DataLake
551,Baldwin Bikes,Baldwin,NY,Electra Straight 8 3i - 2018,Electra,Cruisers Bicycles,2018,909.99,22,2026-04-01 21:38:58.421075,DataLake
552,Baldwin Bikes,Baldwin,NY,Electra Cruiser 7D - 2016/2017/2018,Electra,Cruisers Bicycles,2018,319.99,26,2026-04-01 21:38:58.421075,DataLake
553,Baldwin Bikes,Baldwin,NY,Electra Moto 3i - 2018,Electra,Cruisers Bicycles,2018,639.99,16,2026-04-01 21:38:58.421075,DataLake
554,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 Ladies' - 2018,Electra,Cruisers Bicycles,2018,269.99,6,2026-04-01 21:38:58.421075,DataLake
555,Baldwin Bikes,Baldwin,NY,Electra Cruiser 7D Ladies' - 2016/2018,Electra,Cruisers Bicycles,2018,319.99,12,2026-04-01 21:38:58.421075,DataLake
556,Baldwin Bikes,Baldwin,NY,Electra Cruiser 1 Tall - 2016/2018,Electra,Cruisers Bicycles,2018,269.99,30,2026-04-01 21:38:58.421075,DataLake
557,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 3i - 2018,Electra,Cruisers Bicycles,2018,529.99,7,2026-04-01 21:38:58.421075,DataLake
558,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 7D - 2018,Electra,Cruisers Bicycles,2018,479.99,4,2026-04-01 21:38:58.421075,DataLake
559,Baldwin Bikes,Baldwin,NY,Electra Delivery 3i - 2016/2017/2018,Electra,Cruisers Bicycles,2018,959.99,11,2026-04-01 21:38:58.421075,DataLake
560,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D EQ - 2017/2018,Electra,Cruisers Bicycles,2018,679.99,5,2026-04-01 21:38:58.421075,DataLake
561,Baldwin Bikes,Baldwin,NY,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Cruisers Bicycles,2018,319.99,12,2026-04-01 21:38:58.421075,DataLake
562,Baldwin Bikes,Baldwin,NY,Electra Cruiser 7D Tall - 2016/2018,Electra,Cruisers Bicycles,2018,319.99,7,2026-04-01 21:38:58.421075,DataLake
563,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 1 - 2016/2018,Electra,Cruisers Bicycles,2018,429.99,29,2026-04-01 21:38:58.421075,DataLake
564,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 1 Ladies' - 2018,Electra,Cruisers Bicycles,2018,429.99,25,2026-04-01 21:38:58.421075,DataLake
565,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 3i Ladies' - 2018,Electra,Cruisers Bicycles,2018,529.99,8,2026-04-01 21:38:58.421075,DataLake
566,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux 7D Ladies' - 2018,Electra,Cruisers Bicycles,2018,479.99,11,2026-04-01 21:38:58.421075,DataLake
567,Baldwin Bikes,Baldwin,NY,Electra Cruiser Lux Fat Tire 7D - 2018,Electra,Cruisers Bicycles,2018,639.99,25,2026-04-01 21:38:58.421075,DataLake
568,Baldwin Bikes,Baldwin,NY,Electra Daydreamer 3i Ladies' - 2018,Electra,Cruisers Bicycles,2018,899.99,12,2026-04-01 21:38:58.421075,DataLake
569,Baldwin Bikes,Baldwin,NY,Electra Koa 3i Ladies' - 2018,Electra,Cruisers Bicycles,2018,899.99,4,2026-04-01 21:38:58.421075,DataLake
570,Baldwin Bikes,Baldwin,NY,Electra Morningstar 3i Ladies' - 2018,Electra,Cruisers Bicycles,2018,749.99,7,2026-04-01 21:38:58.421075,DataLake
571,Baldwin Bikes,Baldwin,NY,Electra Relic 3i - 2018,Electra,Cruisers Bicycles,2018,849.99,30,2026-04-01 21:38:58.421075,DataLake
572,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ - 2016/2017/2018,Electra,Cruisers Bicycles,2018,749.99,6,2026-04-01 21:38:58.421075,DataLake
573,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Electra,Cruisers Bicycles,2018,749.99,17,2026-04-01 21:38:58.421075,DataLake
574,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 27D Ladies - 2018,Electra,Cruisers Bicycles,2018,899.99,19,2026-04-01 21:38:58.421075,DataLake
575,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 8D - 2018,Electra,Cruisers Bicycles,2018,749.99,24,2026-04-01 21:38:58.421075,DataLake
576,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 8D Ladies' - 2018,Electra,Cruisers Bicycles,2018,699.99,2,2026-04-01 21:38:58.421075,DataLake
577,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D EQ Ladies' - 2018,Electra,Cruisers Bicycles,2018,679.99,18,2026-04-01 21:38:58.421075,DataLake
578,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D Ladies' - 2018,Electra,Cruisers Bicycles,2018,559.99,1,2026-04-01 21:38:58.421075,DataLake
579,Baldwin Bikes,Baldwin,NY,Electra Townie Original 3i EQ - 2017/2018,Electra,Cruisers Bicycles,2018,659.99,18,2026-04-01 21:38:58.421075,DataLake
580,Baldwin Bikes,Baldwin,NY,Electra Townie Original 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,2018,639.99,10,2026-04-01 21:38:58.421075,DataLake
581,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ - 2018,Electra,Cruisers Bicycles,2018,599.99,16,2026-04-01 21:38:58.421075,DataLake
582,Baldwin Bikes,Baldwin,NY,Electra Townie Original 7D EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,2018,599.99,26,2026-04-01 21:38:58.421075,DataLake
583,Baldwin Bikes,Baldwin,NY,Electra White Water 3i - 2018,Electra,Cruisers Bicycles,2018,749.99,10,2026-04-01 21:38:58.421075,DataLake
584,Baldwin Bikes,Baldwin,NY,Electra Townie Go! 8i - 2017/2018,Electra,Cruisers Bicycles,2018,2599.99,23,2026-04-01 21:38:58.421075,DataLake
585,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! - 2018,Electra,Cruisers Bicycles,2018,2999.99,0,2026-04-01 21:38:58.421075,DataLake
586,Baldwin Bikes,Baldwin,NY,Electra Townie Commute Go! Ladies' - 2018,Electra,Cruisers Bicycles,2018,2999.99,20,2026-04-01 21:38:58.421075,DataLake
587,Baldwin Bikes,Baldwin,NY,Electra Townie Go! 8i Ladies' - 2018,Electra,Cruisers Bicycles,2018,2599.99,29,2026-04-01 21:38:58.421075,DataLake
588,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ - 2017/2018,Electra,Cruisers Bicycles,2018,749.99,7,2026-04-01 21:38:58.421075,DataLake
589,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,Electra,Cruisers Bicycles,2018,899.99,12,2026-04-01 21:38:58.421075,DataLake
590,Baldwin Bikes,Baldwin,NY,Electra Townie Commute 27D - 2018,Electra,Cruisers Bicycles,2018,899.99,8,2026-04-01 21:38:58.421075,DataLake
591,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,Electra,Cruisers Bicycles,2018,899.99,5,2026-04-01 21:38:58.421075,DataLake
592,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Royal 8i - 2017/2018,Electra,Cruisers Bicycles,2018,1259.9,10,2026-04-01 21:38:58.421075,DataLake
593,Baldwin Bikes,Baldwin,NY,Electra Amsterdam Royal 8i Ladies - 2018,Electra,Cruisers Bicycles,2018,1199.99,16,2026-04-01 21:38:58.421075,DataLake
594,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Cruisers Bicycles,2018,799.99,20,2026-04-01 21:38:58.421075,DataLake
595,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ - 2018,Electra,Cruisers Bicycles,2018,899.99,4,2026-04-01 21:38:58.421075,DataLake
596,Baldwin Bikes,Baldwin,NY,Trek MT 201 - 2018,Trek,Children Bicycles,2018,249.99,8,2026-04-01 21:38:58.421075,DataLake
597,Baldwin Bikes,Baldwin,NY,Strider Classic 12 Balance Bike - 2018,Strider,Children Bicycles,2018,89.99,4,2026-04-01 21:38:58.421075,DataLake
598,Baldwin Bikes,Baldwin,NY,Strider Sport 16 - 2018,Strider,Children Bicycles,2018,249.99,13,2026-04-01 21:38:58.421075,DataLake
599,Baldwin Bikes,Baldwin,NY,Strider Strider 20 Sport - 2018,Strider,Children Bicycles,2018,289.99,4,2026-04-01 21:38:58.421075,DataLake
600,Baldwin Bikes,Baldwin,NY,Trek Superfly 20 - 2018,Trek,Children Bicycles,2018,399.99,18,2026-04-01 21:38:58.421075,DataLake
601,Baldwin Bikes,Baldwin,NY,Trek Precaliber 12 Girl's - 2018,Trek,Children Bicycles,2018,199.99,21,2026-04-01 21:38:58.421075,DataLake
602,Baldwin Bikes,Baldwin,NY,Trek Kickster - 2018,Trek,Children Bicycles,2018,159.99,3,2026-04-01 21:38:58.421075,DataLake
603,Baldwin Bikes,Baldwin,NY,Trek Precaliber 12 Boy's - 2018,Trek,Children Bicycles,2018,199.99,4,2026-04-01 21:38:58.421075,DataLake
604,Baldwin Bikes,Baldwin,NY,Trek Precaliber 16 Boy's - 2018,Trek,Children Bicycles,2018,209.99,15,2026-04-01 21:38:58.421075,DataLake
605,Baldwin Bikes,Baldwin,NY,Trek Precaliber 16 Girl's - 2018,Trek,Children Bicycles,2018,209.99,26,2026-04-01 21:38:58.421075,DataLake
606,Baldwin Bikes,Baldwin,NY,Trek Precaliber 20 6-speed Boy's - 2018,Trek,Children Bicycles,2018,289.99,1,2026-04-01 21:38:58.421075,DataLake
607,Baldwin Bikes,Baldwin,NY,Trek Precaliber 20 6-speed Girl's - 2018,Trek,Children Bicycles,2018,289.99,28,2026-04-01 21:38:58.421075,DataLake
608,Baldwin Bikes,Baldwin,NY,Trek Precaliber 20 Boy's - 2018,Trek,Children Bicycles,2018,229.99,15,2026-04-01 21:38:58.421075,DataLake
609,Baldwin Bikes,Baldwin,NY,Trek Precaliber 20 Girl's - 2018,Trek,Children Bicycles,2018,229.99,3,2026-04-01 21:38:58.421075,DataLake
610,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 (7-Speed) - Boys - 2018,Trek,Children Bicycles,2018,319.99,9,2026-04-01 21:38:58.421075,DataLake
611,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 21-speed Boy's - 2018,Trek,Children Bicycles,2018,369.99,4,2026-04-01 21:38:58.421075,DataLake
612,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 21-speed Girl's - 2018,Trek,Children Bicycles,2018,369.99,8,2026-04-01 21:38:58.421075,DataLake
613,Baldwin Bikes,Baldwin,NY,Trek Precaliber 24 7-speed Girl's - 2018,Trek,Children Bicycles,2018,319.99,18,2026-04-01 21:38:58.421075,DataLake
614,Baldwin Bikes,Baldwin,NY,Trek Superfly 24 - 2017/2018,Trek,Children Bicycles,2018,489.99,11,2026-04-01 21:38:58.421075,DataLake
615,Baldwin Bikes,Baldwin,NY,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Electra,Children Bicycles,2018,319.99,3,2026-04-01 21:38:58.421075,DataLake
616,Baldwin Bikes,Baldwin,NY,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,2018,279.99,8,2026-04-01 21:38:58.421075,DataLake
617,Baldwin Bikes,Baldwin,NY,Electra Heartchya 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,2018,319.99,28,2026-04-01 21:38:58.421075,DataLake
618,Baldwin Bikes,Baldwin,NY,Electra Savannah 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,2018,319.99,6,2026-04-01 21:38:58.421075,DataLake
619,Baldwin Bikes,Baldwin,NY,Electra Soft Serve 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,2018,279.99,22,2026-04-01 21:38:58.421075,DataLake
620,Baldwin Bikes,Baldwin,NY,"Electra Starship 1 16"" - 2018",Electra,Children Bicycles,2018,279.99,3,2026-04-01 21:38:58.421075,DataLake
621,Baldwin Bikes,Baldwin,NY,Electra Straight 8 1 (16-inch) - Boy's - 2018,Electra,Children Bicycles,2018,279.99,15,2026-04-01 21:38:58.421075,DataLake
622,Baldwin Bikes,Baldwin,NY,Electra Straight 8 1 (20-inch) - Boy's - 2018,Electra,Children Bicycles,2018,389.99,13,2026-04-01 21:38:58.421075,DataLake
623,Baldwin Bikes,Baldwin,NY,"Electra Superbolt 1 20"" - 2018",Electra,Children Bicycles,2018,319.99,5,2026-04-01 21:38:58.421075,DataLake
624,Baldwin Bikes,Baldwin,NY,"Electra Superbolt 3i 20"" - 2018",Electra,Children Bicycles,2018,369.99,29,2026-04-01 21:38:58.421075,DataLake
625,Baldwin Bikes,Baldwin,NY,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,2018,319.99,22,2026-04-01 21:38:58.421075,DataLake
626,Baldwin Bikes,Baldwin,NY,Electra Sweet Ride 1 (20-inch) - Girl's - 2018,Electra,Children Bicycles,2018,319.99,22,2026-04-01 21:38:58.421075,DataLake
627,Baldwin Bikes,Baldwin,NY,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,2018,369.99,22,2026-04-01 21:38:58.421075,DataLake
628,Baldwin Bikes,Baldwin,NY,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,Electra,Children Bicycles,2018,369.99,22,2026-04-01 21:38:58.421075,DataLake
629,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Electra,Children Bicycles,2018,319.99,12,2026-04-01 21:38:58.421075,DataLake
630,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Electra,Children Bicycles,2018,319.99,12,2026-04-01 21:38:58.421075,DataLake
631,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Electra,Children Bicycles,2018,369.99,7,2026-04-01 21:38:58.421075,DataLake
632,Baldwin Bikes,Baldwin,NY,Electra Tiger Shark 3i (20-inch) - Boys' - 2018,Electra,Children Bicycles,2018,369.99,7,2026-04-01 21:38:58.421075,DataLake
633,Baldwin Bikes,Baldwin,NY,"Electra Treasure 1 20"" - 2018",Electra,Children Bicycles,2018,319.99,15,2026-04-01 21:38:58.421075,DataLake
634,Baldwin Bikes,Baldwin,NY,"Electra Treasure 3i 20"" - 2018",Electra,Children Bicycles,2018,369.99,8,2026-04-01 21:38:58.421075,DataLake
635,Baldwin Bikes,Baldwin,NY,"Electra Under-The-Sea 1 16"" - 2018",Electra,Children Bicycles,2018,279.99,7,2026-04-01 21:38:58.421075,DataLake
636,Baldwin Bikes,Baldwin,NY,Electra Water Lily 1 (16-inch) - Girl's - 2018,Electra,Children Bicycles,2018,279.99,27,2026-04-01 21:38:58.421075,DataLake
637,Baldwin Bikes,Baldwin,NY,Electra Townie Original 21D - 2018,Electra,Comfort Bicycles,2018,559.99,0,2026-04-01 21:38:58.421075,DataLake
638,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 3i EQ Ladies' - 2018,Electra,Comfort Bicycles,2018,799.99,13,2026-04-01 21:38:58.421075,DataLake
639,Baldwin Bikes,Baldwin,NY,Electra Townie Balloon 7i EQ - 2018,Electra,Comfort Bicycles,2018,899.99,26,2026-04-01 21:38:58.421075,DataLake
640,Baldwin Bikes,Baldwin,NY,Electra Townie Original 1 - 2018,Electra,Comfort Bicycles,2018,449.99,6,2026-04-01 21:38:58.421075,DataLake
